,"100000","87","100000","87","100000","87","100000","87","100000","87","100000","87","100000","87","100000","87","100000","87","100000","87","100000","174","100000","174","100000","174","100000","174","100000","174","100000","174","100000","174","100000","174","100000","174","100000","174",,,"100000","261","100000","261","100000","261","100000","261","100000","261","100000","261","100000","261",,,"100000","261",,,"100000","348",,,,,,,,,,,,,,,"100000","348",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","88","100000","88","100000","88","100000","88","100000","88","100000","88","100000","88","100000","88","100000","88","100000","88","100000","176","100000","176","100000","176","100000","176","100000","176","100000","176","100000","176","100000","176","100000","176","100000","176",,,"100000","264","100000","264","100000","264","100000","264","100000","264","100000","264","100000","264",,,"100000","264",,,"100000","352",,,,,,,,,,,,,,,"100000","352",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","89","100000","89","100000","89","100000","89","100000","89","100000","89","100000","89","100000","89","100000","89","100000","89","100000","178","100000","178","100000","178","100000","178","100000","178","100000","178","100000","178","100000","178","100000","178","100000","178",,,"100000","267","100000","267","100000","267","100000","267","100000","267","100000","267","100000","267",,,"100000","267",,,"100000","356",,,,,,,,,,,,,,,"88","356",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","90","100000","90","100000","90","100000","90","100000","90","100000","90","100000","90","100000","90","100000","90","100000","90","100000","180","100000","180","100000","180","100000","180","100000","180","100000","180","100000","180","100000","180","100000","180","100000","180",,,"100000","270","100000","270","100000","270","100000","270","100000","270","100000","270","100000","270",,,"100000","270",,,"100000","360",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","91","100000","91","100000","91","100000","91","100000","91","100000","91","100000","91","100000","91","100000","91","100000","91","100000","182","100000","182","100000","182","100000","182","100000","182","100000","182","100000","182","100000","182","100000","182","100000","182",,,"100000","273","100000","273","100000","273","100000","273","100000","273","100000","273","100000","273",,,"100000","273",,,"100000","364",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","92","100000","92","100000","92","100000","92","100000","92","100000","92","100000","92","100000","92","100000","92","100000","92","100000","184","100000","184","100000","184","100000","184","100000","184","100000","184","100000","184","100000","184","100000","184","100000","184",,,"100000","276","100000","276","100000","276","100000","276","100000","276","100000","276","100000","276",,,"100000","276",,,"100000","368",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","93","100000","93","100000","93","100000","93","100000","93","100000","93","100000","93","100000","93","100000","93","100000","93","100000","186","100000","186","100000","186","100000","186","100000","186","100000","186","100000","186","100000","186","100000","186","100000","186",,,"100000","279","100000","279","100000","279","100000","279","100000","279","100000","279","100000","279",,,"100000","279",,,"100000","372",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","94","100000","94","100000","94","100000","94","100000","94","100000","94","100000","94","100000","94","100000","94","100000","94","100000","188","100000","188","100000","188","100000","188","100000","188","100000","188","100000","188","100000","188","100000","188","100000","188",,,"100000","282","100000","282","100000","282","100000","282","100000","282","100000","282","100000","282",,,"100000","282",,,"100000","376",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","95","100000","95","100000","95","100000","95","100000","95","100000","95","100000","95","100000","95","100000","95","100000","95","100000","190","100000","190","100000","190","100000","190","100000","190","100000","190","100000","190","100000","190","100000","190","100000","190",,,"100000","285","100000","285","100000","285","100000","285","100000","285","100000","285","100000","285",,,"100000","285",,,"100000","380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","96","100000","96","100000","96","100000","96","100000","96","100000","96","100000","96","100000","96","100000","96","100000","96","100000","192","100000","192","100000","192","100000","192","100000","192","100000","192","100000","192","100000","192","100000","192","100000","192",,,"100000","288","100000","288","100000","288","100000","288","100000","288","100000","288","100000","288",,,"100000","288",,,"100000","384",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","97","100000","97","100000","97","100000","97","100000","97","100000","97","100000","97","100000","97","100000","97","100000","97","100000","194","100000","194","100000","194","100000","194","100000","194","100000","194","100000","194","100000","194","100000","194","100000","194",,,"100000","291","100000","291","100000","291","100000","291","100000","291","100000","291","100000","291",,,"100000","291",,,"100000","388",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","98","100000","98","100000","98","100000","98","100000","98","100000","98","100000","98","100000","98","100000","98","100000","98","100000","196","100000","196","100000","196","100000","196","100000","196","100000","196","100000","196","100000","196","100000","196","100000","196",,,"100000","294","100000","294","100000","294","100000","294","100000","294","100000","294","100000","294",,,"100000","294",,,"100000","392",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","99","100000","99","100000","99","100000","99","100000","99","100000","99","100000","99","100000","99","100000","99","100000","99","100000","198","100000","198","100000","198","100000","198","100000","198","100000","198","100000","198","100000","198","100000","198","100000","198",,,"100000","297","100000","297","100000","297","100000","297","100000","297","100000","297","100000","297",,,"98","297",,,"100000","396",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","100","100000","100","100000","100","100000","100","100000","100","100000","100","100000","100","100000","100","100000","100","100000","100","100000","200","100000","200","100000","200","100000","200","100000","200","100000","200","100000","200","100000","200","100000","200","100000","200",,,"100000","300","100000","300","100000","300","100000","300","99","300","100000","300","100000","300",,,,,,,"100000","400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","101","100000","101","100000","101","100000","101","100000","101","100000","101","100000","101","100000","101","100000","101","100000","101","100000","202","100000","202","100000","202","100000","202","100000","202","100000","202","100000","202","100000","202","100000","202","100000","202",,,"100000","303","100000","303","100000","303","100","303",,,"100000","303","100000","303",,,,,,,"100000","404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","102","100000","102","100000","102","100000","102","100000","102","100000","102","100000","102","100000","102","100000","102","100000","102","100000","204","100000","204","100000","204","100000","204","100000","204","100000","204","100000","204","100000","204","100000","204","100000","204",,,"100000","306","100000","306","100000","306",,,,,"100000","306","100000","306",,,,,,,"100000","408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","103","100000","103","100000","103","100000","103","100000","103","100000","103","100000","103","100000","103","100000","103","100000","103","100000","206","100000","206","100000","206","100000","206","100000","206","100000","206","100000","206","100000","206","100000","206","100000","206",,,"100000","309","100000","309","100000","309",,,,,"100000","309","100000","309",,,,,,,"100000","412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","104","100000","104","100000","104","100000","104","100000","104","100000","104","100000","104","100000","104","100000","104","100000","104","100000","208","100000","208","100000","208","100000","208","100000","208","100000","208","100000","208","100000","208","100000","208","100000","208",,,"100000","312","100000","312","100000","312",,,,,"100000","312","100000","312",,,,,,,"100000","416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","105","100000","105","100000","105","100000","105","100000","105","100000","105","100000","105","100000","105","100000","105","100000","105","100000","210","100000","210","100000","210","100000","210","100000","210","100000","210","100000","210","100000","210","100000","210","100000","210",,,"104","315","104","315","100000","315",,,,,"100000","315","104","315",,,,,,,"104","420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","106","100000","106","100000","106","100000","106","100000","106","100000","106","100000","106","100000","106","100000","106","100000","106","100000","212","100000","212","100000","212","100000","212","100000","212","100000","212","100000","212","100000","212","100000","212","100000","212",,,,,,,"100000","318",,,,,"100000","318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","107","100000","107","100000","107","100000","107","100000","107","100000","107","100000","107","100000","107","100000","107","100000","107","100000","214","100000","214","100000","214","100000","214","100000","214","100000","214","100000","214","100000","214","100000","214","100000","214",,,,,,,"100000","321",,,,,"100000","321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","108","100000","108","100000","108","100000","108","100000","108","100000","108","100000","108","100000","108","100000","108","100000","108","100000","216","100000","216","100000","216","100000","216","100000","216","100000","216","100000","216","100000","216","100000","216","100000","216",,,,,,,"100000","324",,,,,"107","324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","109","100000","109","100000","109","100000","109","100000","109","100000","109","100000","109","100000","109","100000","109","100000","109","100000","218","100000","218","100000","218","100000","218","100000","218","100000","218","100000","218","100000","218","100000","218","100000","218",,,,,,,"100000","327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","110","100000","110","100000","110","100000","110","100000","110","100000","110","100000","110","100000","110","100000","110","100000","110","100000","220","100000","220","100000","220","100000","220","100000","220","100000","220","100000","220","100000","220","100000","220","100000","220",,,,,,,"109","330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","111","100000","111","100000","111","100000","111","100000","111","100000","111","100000","111","100000","111","100000","111","100000","111","100000","222","100000","222","100000","222","110","222","100000","222","100000","222","100000","222","100000","222","100000","222","100000","222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","112","100000","112","100000","112","100000","112","100000","112","100000","112","100000","112","100000","112","100000","112","100000","112","100000","224","100000","224","100000","224",,,"100000","224","100000","224","100000","224","100000","224","100000","224","100000","224",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","113","100000","113","100000","113","100000","113","100000","113","100000","113","100000","113","100000","113","100000","113","100000","113","100000","226","100000","226","100000","226",,,"100000","226","100000","226","100000","226","100000","226","100000","226","100000","226",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","114","100000","114","100000","114","100000","114","100000","114","100000","114","100000","114","100000","114","100000","114","100000","114","100000","228","100000","228","100000","228",,,"100000","228","100000","228","100000","228","100000","228","100000","228","100000","228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","115","100000","115","100000","115","100000","115","100000","115","100000","115","100000","115","100000","115","100000","115","100000","115","114","230","100000","230","100000","230",,,"114","230","100000","230","100000","230","100000","230","100000","230","100000","230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","116","100000","116","100000","116","100000","116","100000","116","100000","116","100000","116","100000","116","100000","116","100000","116",,,"115","232","100000","232",,,,,"100000","232","100000","232","100000","232","100000","232","115","232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","117","100000","117","100000","117","100000","117","100000","117","100000","117","100000","117","100000","117","100000","117","100000","117",,,,,"100000","234",,,,,"100000","234","100000","234","100000","234","100000","234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","118","100000","118","100000","118","100000","118","100000","118","100000","118","100000","118","100000","118","100000","118","100000","118",,,,,"100000","236",,,,,"100000","236","100000","236","100000","236","100000","236",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","119","100000","119","100000","119","100000","119","100000","119","100000","119","100000","119","100000","119","100000","119","100000","119",,,,,"100000","238",,,,,"100000","238","100000","238","118","238","100000","238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","120","100000","120","100000","120","100000","120","100000","120","100000","120","100000","120","100000","120","100000","120","100000","120",,,,,"100000","240",,,,,"119","240","119","240",,,"100000","240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","121","100000","121","100000","121","100000","121","100000","121","100000","121","100000","121","100000","121","100000","121","100000","121",,,,,"100000","242",,,,,,,,,,,"100000","242",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","122","100000","122","100000","122","100000","122","100000","122","100000","122","100000","122","100000","122","100000","122","100000","122",,,,,"121","244",,,,,,,,,,,"100000","244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","123","100000","123","100000","123","100000","123","100000","123","100000","123","100000","123","100000","123","100000","123","100000","123",,,,,,,,,,,,,,,,,"100000","246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","124","100000","124","100000","124","100000","124","100000","124","100000","124","100000","124","100000","124","100000","124","100000","124",,,,,,,,,,,,,,,,,"100000","248",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","125","100000","125","100000","125","100000","125","100000","125","100000","125","100000","125","100000","125","100000","125","100000","125",,,,,,,,,,,,,,,,,"124","250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","126","100000","126","100000","126","100000","126","100000","126","100000","126","100000","126","100000","126","100000","126","100000","126",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","127","100000","127","100000","127","100000","127","100000","127","100000","127","100000","127","100000","127","100000","127","100000","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","128","100000","128","100000","128","100000","128","100000","128","100000","128","100000","128","100000","128","100000","128","100000","128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","129","100000","129","100000","129","100000","129","100000","129","100000","129","100000","129","100000","129","100000","129","100000","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","130","100000","130","100000","130","100000","130","100000","130","100000","130","100000","130","100000","130","100000","130","100000","130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","131","100000","131","100000","131","100000","131","100000","131","100000","131","100000","131","100000","131","100000","131","100000","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","132","100000","132","100000","132","100000","132","100000","132","100000","132","100000","132","100000","132","100000","132","100000","132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","133","100000","133","100000","133","100000","133","100000","133","100000","133","100000","133","100000","133","100000","133","100000","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","134","100000","134","100000","134","100000","134","100000","134","100000","134","100000","134","100000","134","100000","134","100000","134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","135","100000","135","100000","135","100000","135","100000","135","100000","135","100000","135","100000","135","100000","135","100000","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","136","100000","136","100000","136","100000","136","100000","136","100000","136","100000","136","100000","136","100000","136","100000","136",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","137","100000","137","100000","137","100000","137","100000","137","100000","137","100000","137","100000","137","100000","137","100000","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","138","100000","138","100000","138","100000","138","100000","138","100000","138","100000","138","100000","138","100000","138","100000","138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"100000","139","100000","139","100000","139","100000","139","100000","139","100000","139","100000","139","100000","139","100000","139","100000","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
